Date/Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,Weather
2012-06-29 12:00:00,27.3,18.5,59,27.0,32,24.1,99.47,,Mostly Cloudy
2012-06-29 13:00:00,28.6,18.2,53,25.0,37,48.3,99.46,,Mainly Clear
2012-06-29 14:00:00,29.8,17.1,46,26.0,33,48.3,99.44,,Mainly Clear
2012-06-29 15:00:00,30.7,14.6,38,27.0,32,48.3,99.42,,Mainly Clear
2012-06-29 16:00:00,31.1,13.0,33,27.0,28,48.3,99.39,,Mainly Clear
2012-06-29 17:00:00,30.2,12.2,33,26.0,30,48.3,99.43,,Mainly Clear
2012-06-29 18:00:00,29.8,12.5,35,27.0,24,48.3,99.45,,Mainly Clear
2012-06-29 19:00:00,28.5,12.3,37,27.0,17,48.3,99.45,,Mainly Clear
2012-06-29 20:00:00,27.6,13.4,42,22.0,9,25.0,99.51,,Mainly Clear
2012-06-29 21:00:00,26.5,15.3,50,24.0,22,25.0,99.58,,Mainly Clear
2012-06-29 22:00:00,25.7,14.0,48,25.0,22,25.0,99.59,,Mostly Cloudy
2012-06-29 23:00:00,24.5,13.5,50,24.0,17,25.0,99.61,,Mainly Clear
2012-06-30 00:00:00,23.1,11.9,49,25.0,20,25.0,99.63,,Clear
2012-06-30 01:00:00,22.6,11.4,49,24.0,15,25.0,99.68,,Clear
2012-06-30 02:00:00,22.0,11.5,51,23.0,17,25.0,99.67,,Clear
2012-06-30 03:00:00,21.2,12.3,57,23.0,17,25.0,99.66,,Clear
2012-06-30 04:00:00,20.5,13.0,62,22.0,20,48.3,99.7,,Clear
2012-06-30 05:00:00,20.8,12.4,59,23.0,26,48.3,99.83,,Mostly Cloudy
2012-06-30 06:00:00,21.6,13.2,59,24.0,28,48.3,99.85,,Mostly Cloudy
2012-06-30 07:00:00,22.1,13.8,59,25.0,20,48.3,99.86,,Mostly Cloudy
2012-06-30 08:00:00,23.4,14.4,57,24.0,26,48.3,99.88,,Mostly Cloudy
2012-06-30 09:00:00,24.2,13.9,53,23.0,26,48.3,99.83,,Mainly Clear
2012-06-30 10:00:00,25.1,14.5,52,23.0,30,48.3,99.83,,Mainly Clear
2012-06-30 11:00:00,26.3,14.9,50,23.0,26,48.3,99.79,,Mainly Clear
2012-06-30 12:00:00,27.6,15.5,48,22.0,26,48.3,99.74,,Mainly Clear
2012-06-30 13:00:00,28.0,14.8,45,22.0,30,48.3,99.68,,Mainly Clear
2012-06-30 14:00:00,29.9,13.8,37,25.0,33,48.3,99.67,,Mainly Clear
2012-06-30 15:00:00,28.8,13.2,38,27.0,28,24.1,99.66,,Mostly Cloudy
2012-06-30 16:00:00,29.0,13.1,38,23.0,26,48.3,99.65,,Mostly Cloudy
2012-06-30 17:00:00,24.8,17.6,64,21.0,11,48.3,99.69,,Mostly Cloudy
2012-06-30 18:00:00,24.3,16.2,61,25.0,22,24.1,99.79,,Mostly Cloudy
2012-06-30 19:00:00,23.9,16.6,64,28.0,7,48.3,99.86,,Mostly Cloudy
2012-06-30 20:00:00,22.9,16.2,66,26.0,6,25.0,99.92,,Mostly Cloudy
2012-06-30 21:00:00,23.6,16.3,64,9.0,13,25.0,100.02,,Mostly Cloudy
2012-06-30 22:00:00,23.3,15.3,61,9.0,7,25.0,100.04,,Mostly Cloudy
2012-06-30 23:00:00,22.3,15.6,66,12.0,4,25.0,100.07,,Mostly Cloudy
2012-07-01 00:00:00,22.0,15.7,67,,0,25.0,100.1,,Mostly Cloudy
2012-07-01 01:00:00,21.1,16.8,76,17.0,6,25.0,100.14,,Mostly Cloudy
2012-07-01 02:00:00,20.4,16.1,76,32.0,9,24.1,100.16,,Mostly Cloudy
2012-07-01 03:00:00,20.2,13.8,67,34.0,7,25.0,100.22,,Mostly Cloudy
2012-07-01 04:00:00,20.0,12.3,61,33.0,6,24.1,100.27,,Mostly Cloudy
2012-07-01 05:00:00,20.2,12.3,60,,0,24.1,100.32,,Mostly Cloudy
2012-07-01 06:00:00,21.0,12.9,60,35.0,7,24.1,100.41,,Mostly Cloudy
2012-07-01 07:00:00,21.3,13.4,61,34.0,11,24.1,100.46,,Mostly Cloudy
2012-07-01 08:00:00,21.6,13.1,58,34.0,6,24.1,100.5,,Mainly Clear
2012-07-01 09:00:00,22.9,13.0,54,29.0,4,48.3,100.51,,Mainly Clear
2012-07-01 10:00:00,23.4,13.5,54,28.0,13,48.3,100.5,,Mainly Clear
2012-07-01 11:00:00,24.6,14.4,53,27.0,19,48.3,100.5,,Mainly Clear
2012-07-01 12:00:00,24.2,13.4,51,25.0,22,48.3,100.54,,Mainly Clear
2012-07-01 13:00:00,25.4,14.0,49,27.0,22,48.3,100.55,,Mainly Clear
2012-07-01 14:00:00,25.1,13.9,50,32.0,17,48.3,100.56,,Mainly Clear
2012-07-01 15:00:00,24.7,14.0,51,33.0,15,48.3,100.56,,Mostly Cloudy
2012-07-01 16:00:00,24.7,13.8,51,33.0,15,48.3,100.55,,Mostly Cloudy
2012-07-01 17:00:00,25.3,14.5,51,34.0,11,48.3,100.52,,Mainly Clear
2012-07-01 18:00:00,24.5,13.9,52,31.0,17,48.3,100.52,,Mainly Clear
2012-07-01 19:00:00,23.6,13.0,51,31.0,15,48.3,100.51,,Mainly Clear
2012-07-01 20:00:00,21.9,12.9,57,32.0,11,25.0,100.55,,Mainly Clear
2012-07-01 21:00:00,21.3,12.9,59,32.0,7,25.0,100.63,,Mainly Clear
2012-07-01 22:00:00,19.6,13.0,66,31.0,11,25.0,100.63,,Mainly Clear
2012-07-01 23:00:00,19.1,12.9,67,31.0,9,25.0,100.67,,Mainly Clear
2012-07-02 00:00:00,18.1,13.0,72,30.0,13,25.0,100.69,,Mainly Clear
2012-07-02 01:00:00,17.3,12.6,74,30.0,7,25.0,100.71,,Mainly Clear
2012-07-02 02:00:00,16.6,12.5,77,30.0,7,25.0,100.72,,Mainly Clear
2012-07-02 03:00:00,16.6,12.5,77,30.0,6,25.0,100.72,,Mainly Clear
2012-07-02 04:00:00,16.8,12.4,75,,0,24.1,100.75,,Mainly Clear
2012-07-02 05:00:00,16.6,12.7,78,31.0,6,24.1,100.76,,Mainly Clear
2012-07-02 06:00:00,19.5,14.0,71,32.0,6,48.3,100.79,,Mainly Clear
2012-07-02 07:00:00,21.5,14.6,65,30.0,9,48.3,100.81,,Mainly Clear
2012-07-02 08:00:00,22.2,14.8,63,26.0,15,48.3,100.84,,Mostly Cloudy
2012-07-02 09:00:00,23.4,15.0,59,27.0,15,48.3,100.83,,Mainly Clear
2012-07-02 10:00:00,23.6,15.1,59,21.0,13,48.3,100.81,,Mainly Clear
2012-07-02 11:00:00,25.2,15.6,55,24.0,19,48.3,100.78,,Mainly Clear
2012-07-02 12:00:00,25.9,15.6,53,26.0,15,48.3,100.73,,Mainly Clear
2012-07-02 13:00:00,26.5,13.7,45,29.0,17,48.3,100.66,,Mainly Clear
2012-07-02 14:00:00,26.7,12.8,42,25.0,19,48.3,100.61,,Mostly Cloudy
2012-07-02 15:00:00,28.3,12.3,37,27.0,30,48.3,100.55,,Mainly Clear
2012-07-02 16:00:00,28.0,11.6,36,28.0,22,48.3,100.54,,Mainly Clear
2012-07-02 17:00:00,26.3,9.7,35,33.0,26,48.3,100.62,,Mostly Cloudy
2012-07-02 18:00:00,25.9,10.0,37,32.0,20,48.3,100.66,,Mostly Cloudy
2012-07-02 19:00:00,24.5,9.7,39,34.0,15,48.3,100.69,,Mostly Cloudy
2012-07-02 20:00:00,21.7,10.0,47,31.0,9,25.0,100.75,,Mainly Clear
2012-07-02 21:00:00,20.0,10.4,54,30.0,6,25.0,100.81,,Mainly Clear
2012-07-02 22:00:00,19.1,10.5,57,30.0,6,25.0,100.82,,Mainly Clear
2012-07-02 23:00:00,19.0,10.8,59,33.0,7,25.0,100.81,,Mainly Clear
2012-07-03 00:00:00,18.2,10.8,62,32.0,7,25.0,100.83,,Mainly Clear
2012-07-03 01:00:00,16.7,10.5,67,33.0,4,25.0,100.84,,Clear
2012-07-03 02:00:00,17.2,11.1,67,1.0,4,25.0,100.83,,Clear
2012-07-03 03:00:00,16.9,10.4,66,,0,25.0,100.83,,Clear
2012-07-03 04:00:00,14.3,10.5,78,32.0,6,24.1,100.89,,Clear
2012-07-03 05:00:00,17.6,10.8,64,4.0,6,48.3,100.84,,Clear
2012-07-03 06:00:00,18.5,11.1,62,3.0,9,48.3,100.98,,Clear
2012-07-03 07:00:00,20.3,10.3,53,10.0,6,48.3,100.97,,Clear
2012-07-03 08:00:00,21.5,10.9,51,,0,48.3,100.96,,Clear
2012-07-03 09:00:00,21.9,11.1,50,19.0,9,48.3,100.94,,Mainly Clear
2012-07-03 10:00:00,23.0,11.6,49,15.0,4,48.3,100.89,,Mainly Clear
2012-07-03 11:00:00,24.1,12.0,47,22.0,9,48.3,100.85,,Mostly Cloudy
2012-07-03 12:00:00,25.2,12.3,45,18.0,11,48.3,100.79,,Mostly Cloudy
2012-07-03 13:00:00,26.9,13.1,43,24.0,13,48.3,100.74,,Cloudy
2012-07-03 14:00:00,27.3,13.0,41,20.0,9,48.3,100.66,,Cloudy
2012-07-03 15:00:00,26.9,12.3,40,19.0,15,48.3,100.58,,Cloudy
2012-07-03 16:00:00,27.4,11.4,37,21.0,15,48.3,100.55,,Cloudy
2012-07-03 17:00:00,27.5,10.4,34,21.0,15,48.3,100.49,,Cloudy
2012-07-03 18:00:00,27.0,10.7,36,20.0,11,48.3,100.44,,Cloudy
2012-07-03 19:00:00,25.3,14.4,51,16.0,17,48.3,100.41,,Cloudy
2012-07-03 20:00:00,24.8,12.8,47,16.0,17,48.3,100.36,,Cloudy
2012-07-03 21:00:00,25.0,13.9,50,22.0,13,25.0,100.37,,Rain Showers
2012-07-03 22:00:00,21.5,14.8,66,31.0,17,25.0,100.35,,Rain Showers
2012-07-03 23:00:00,20.8,14.8,69,,0,25.0,100.32,,Rain Showers
2012-07-04 00:00:00,19.8,15.9,78,24.0,6,16.1,100.34,,Rain
2012-07-04 01:00:00,19.4,16.6,84,16.0,6,25.0,100.25,,Cloudy
2012-07-04 02:00:00,19.3,16.5,84,16.0,13,25.0,100.21,,Cloudy
2012-07-04 03:00:00,19.3,16.4,83,16.0,13,25.0,100.19,,Cloudy
2012-07-04 04:00:00,19.9,16.9,83,20.0,13,19.3,100.21,,Cloudy
2012-07-04 05:00:00,20.3,17.1,82,25.0,15,12.9,100.25,,Cloudy
2012-07-04 06:00:00,20.5,17.3,82,24.0,15,16.1,100.24,,Cloudy
2012-07-04 07:00:00,21.1,17.7,81,25.0,15,16.1,100.24,,Cloudy
2012-07-04 08:00:00,22.3,18.1,77,26.0,17,16.1,100.23,,Cloudy
2012-07-04 09:00:00,23.2,18.4,74,24.0,17,16.1,100.2,,Mostly Cloudy
2012-07-04 10:00:00,24.6,18.9,71,25.0,19,19.3,100.16,,Cloudy
2012-07-04 11:00:00,24.8,18.9,70,27.0,24,19.3,100.13,,Cloudy
2012-07-04 12:00:00,26.1,20.2,70,27.0,24,19.3,100.14,,Cloudy
2012-07-04 13:00:00,27.0,20.1,66,27.0,24,19.3,100.07,,Mostly Cloudy
2012-07-04 14:00:00,27.5,19.9,63,28.0,24,19.3,100.04,,Mostly Cloudy
2012-07-04 15:00:00,28.4,19.9,60,28.0,19,19.3,99.98,,Mostly Cloudy
2012-07-04 16:00:00,26.7,20.1,67,19.0,15,24.1,99.84,,Thunderstorms
2012-07-04 17:00:00,21.6,20.0,91,25.0,11,24.1,100.02,,"Thunderstorms,Rain Showers"
2012-07-04 18:00:00,23.4,20.7,85,33.0,9,24.1,100.06,,Mainly Clear
2012-07-04 19:00:00,23.3,20.2,83,32.0,6,24.1,100.09,,Mainly Clear
2012-07-04 20:00:00,21.8,19.1,85,32.0,9,24.1,100.15,,Mainly Clear
2012-07-04 21:00:00,21.2,18.3,84,34.0,9,25.0,100.25,,Mainly Clear
2012-07-04 22:00:00,21.1,16.9,77,34.0,17,25.0,100.31,,Clear
2012-07-04 23:00:00,19.1,15.9,82,33.0,11,25.0,100.37,,Clear
2012-07-05 00:00:00,17.9,14.8,82,31.0,9,25.0,100.38,,Clear
2012-07-05 01:00:00,17.2,14.8,86,32.0,6,25.0,100.45,,Mainly Clear
2012-07-05 02:00:00,16.6,14.6,88,31.0,11,25.0,100.43,,Mainly Clear
2012-07-05 03:00:00,16.8,14.6,87,31.0,11,25.0,100.46,,Mainly Clear
2012-07-05 04:00:00,15.8,14.1,90,32.0,7,24.1,100.47,,Mainly Clear
2012-07-05 05:00:00,16.1,14.5,90,30.0,9,24.1,100.56,,Mainly Clear
2012-07-05 06:00:00,18.3,14.5,79,35.0,13,24.1,100.62,,Mainly Clear
2012-07-05 07:00:00,19.4,14.7,74,36.0,17,24.1,100.68,,Mainly Clear
2012-07-05 08:00:00,20.4,15.0,71,34.0,7,24.1,100.73,,Mainly Clear
2012-07-05 09:00:00,21.1,15.3,69,36.0,6,48.3,100.74,,Mostly Cloudy
2012-07-05 10:00:00,22.0,15.6,67,32.0,9,48.3,100.72,,Mostly Cloudy
2012-07-05 11:00:00,23.3,16.3,65,29.0,7,48.3,100.69,,Cloudy
2012-07-05 12:00:00,23.3,16.3,65,23.0,6,48.3,100.68,,Cloudy
2012-07-05 13:00:00,24.3,16.8,63,24.0,9,48.3,100.66,,Cloudy
2012-07-05 14:00:00,24.5,16.1,59,21.0,11,48.3,100.66,,Mostly Cloudy
2012-07-05 15:00:00,24.3,16.7,63,21.0,11,48.3,100.69,,Mostly Cloudy
2012-07-05 16:00:00,24.8,17.9,66,20.0,17,48.3,100.66,,Mostly Cloudy
2012-07-05 17:00:00,25.8,17.5,60,23.0,17,48.3,100.65,,Mainly Clear
2012-07-05 18:00:00,25.0,17.2,62,20.0,19,48.3,100.64,,Mainly Clear
2012-07-05 19:00:00,24.5,17.4,65,22.0,15,48.3,100.65,,Mainly Clear
2012-07-05 20:00:00,23.4,17.2,68,18.0,13,48.3,100.69,,Clear
2012-07-05 21:00:00,23.1,17.1,69,20.0,9,25.0,100.76,,Clear
2012-07-05 22:00:00,21.9,17.6,77,19.0,9,25.0,100.76,,Clear
2012-07-05 23:00:00,20.8,17.6,82,17.0,7,25.0,100.74,,Clear
2012-07-06 00:00:00,20.5,17.2,81,20.0,7,25.0,100.73,,Mainly Clear
2012-07-06 01:00:00,20.7,17.4,81,,0,25.0,100.75,,Mainly Clear
2012-07-06 02:00:00,19.9,16.9,83,22.0,4,25.0,100.74,,Clear
2012-07-06 03:00:00,19.1,16.1,83,25.0,7,25.0,100.76,,Clear
2012-07-06 04:00:00,19.3,16.2,82,24.0,7,25.0,100.75,,Clear
2012-07-06 05:00:00,19.3,16.3,83,24.0,6,48.3,100.78,,Mainly Clear
2012-07-06 06:00:00,20.7,17.5,82,19.0,9,48.3,100.79,,Mostly Cloudy
2012-07-06 07:00:00,20.6,16.8,79,20.0,13,48.3,100.79,,Mostly Cloudy
2012-07-06 08:00:00,22.1,16.7,71,20.0,15,48.3,100.76,,Mostly Cloudy
2012-07-06 09:00:00,23.8,16.9,65,19.0,19,48.3,100.69,,Cloudy
2012-07-06 10:00:00,25.7,18.3,64,21.0,15,48.3,100.65,,Cloudy
2012-07-06 11:00:00,26.9,18.1,59,21.0,15,48.3,100.61,,Cloudy
2012-07-06 12:00:00,27.7,17.6,54,23.0,22,48.3,100.52,,Cloudy
2012-07-06 13:00:00,28.5,18.5,55,22.0,22,24.1,100.5,,Cloudy
2012-07-06 14:00:00,29.0,18.5,53,23.0,22,24.1,100.45,,Cloudy
2012-07-06 15:00:00,29.6,19.7,55,26.0,20,24.1,100.47,,Cloudy
2012-07-06 16:00:00,30.5,20.4,55,28.0,20,24.1,100.41,,Cloudy
2012-07-06 17:00:00,29.5,20.2,57,22.0,15,24.1,100.38,,Cloudy
2012-07-06 18:00:00,29.7,20.8,59,23.0,11,24.1,100.33,,Cloudy
2012-07-06 19:00:00,29.1,20.9,61,24.0,15,24.1,100.36,,Cloudy
2012-07-06 20:00:00,28.7,21.2,64,25.0,13,24.1,100.33,,Cloudy
2012-07-06 21:00:00,28.3,21.7,67,25.0,7,25.0,100.36,,Cloudy
2012-07-06 22:00:00,26.8,21.9,75,27.0,9,25.0,100.39,,Cloudy
2012-07-06 23:00:00,26.3,21.0,73,32.0,11,25.0,100.46,,Rain Showers
2012-07-07 00:00:00,25.8,20.8,74,36.0,6,25.0,100.44,,Cloudy
2012-07-07 01:00:00,25.1,17.2,62,32.0,11,25.0,100.4,,Cloudy
2012-07-07 02:00:00,24.0,16.3,62,29.0,7,25.0,100.33,,Cloudy
2012-07-07 03:00:00,24.1,16.0,61,29.0,9,25.0,100.38,,Cloudy
2012-07-07 04:00:00,23.9,16.0,61,29.0,13,25.0,100.47,,Cloudy
2012-07-07 05:00:00,22.2,17.0,72,28.0,11,25.0,100.52,,Rain
2012-07-07 06:00:00,23.2,17.4,70,25.0,9,24.1,100.45,,Cloudy
2012-07-07 07:00:00,23.5,17.1,67,25.0,19,24.1,100.42,,Mostly Cloudy
2012-07-07 08:00:00,23.3,16.3,65,29.0,17,24.1,100.4,,Cloudy
2012-07-07 09:00:00,23.1,16.1,65,28.0,15,24.1,100.42,,Mostly Cloudy
2012-07-07 10:00:00,24.1,16.0,61,29.0,19,24.1,100.43,,Mostly Cloudy
2012-07-07 11:00:00,24.4,16.2,60,29.0,17,24.1,100.44,,Mostly Cloudy
2012-07-07 12:00:00,26.5,16.5,54,26.0,22,24.1,100.42,,Mainly Clear
2012-07-07 13:00:00,27.8,16.4,50,25.0,20,48.3,100.37,,Mainly Clear
2012-07-07 14:00:00,28.8,16.5,47,25.0,17,48.3,100.32,,Mainly Clear
2012-07-07 15:00:00,28.9,16.4,47,27.0,22,48.3,100.28,,Mostly Cloudy
2012-07-07 16:00:00,29.1,15.7,44,32.0,17,48.3,100.28,,Mostly Cloudy
2012-07-07 17:00:00,28.7,14.5,42,35.0,20,48.3,100.28,,Mainly Clear
2012-07-07 18:00:00,27.7,15.3,47,34.0,15,48.3,100.33,,Mainly Clear
2012-07-07 19:00:00,26.4,15.1,50,31.0,13,48.3,100.4,,Mostly Cloudy
2012-07-07 20:00:00,25.5,14.5,51,32.0,9,48.3,100.43,,Mostly Cloudy
2012-07-07 21:00:00,24.5,14.7,54,31.0,11,25.0,100.48,,Mostly Cloudy
2012-07-07 22:00:00,23.2,15.1,60,33.0,9,25.0,100.49,,Mainly Clear
2012-07-07 23:00:00,23.8,13.9,54,2.0,17,25.0,100.53,,Mainly Clear
2012-07-08 00:00:00,22.0,13.6,59,36.0,17,25.0,100.56,,Mainly Clear
2012-07-08 01:00:00,21.0,12.9,60,35.0,15,25.0,100.59,,Mainly Clear
2012-07-08 02:00:00,20.0,12.7,63,34.0,11,25.0,100.62,,Mainly Clear
2012-07-08 03:00:00,17.7,11.7,68,33.0,7,25.0,100.64,,Mainly Clear
2012-07-08 04:00:00,16.3,12.2,77,32.0,7,24.1,100.7,,Clear
2012-07-08 05:00:00,16.6,13.1,80,32.0,9,24.1,100.76,,Mainly Clear
2012-07-08 06:00:00,18.6,12.5,68,31.0,15,48.3,100.8,,Mainly Clear
2012-07-08 07:00:00,18.8,12.2,65,32.0,20,48.3,100.83,,Mainly Clear
2012-07-08 08:00:00,19.3,6.5,43,32.0,22,48.3,100.84,,Mainly Clear
2012-07-08 09:00:00,20.6,8.5,46,29.0,20,48.3,100.81,,Clear
2012-07-08 10:00:00,21.6,7.8,41,30.0,22,48.3,100.82,,Clear
2012-07-08 11:00:00,22.0,7.1,38,33.0,19,48.3,100.81,,Clear
2012-07-08 12:00:00,23.0,7.8,38,29.0,24,48.3,100.79,,Clear
2012-07-08 13:00:00,23.9,7.7,35,30.0,17,48.3,100.76,,Mainly Clear
2012-07-08 14:00:00,24.5,9.6,39,33.0,17,48.3,100.72,,Mainly Clear
2012-07-08 15:00:00,24.3,8.5,37,31.0,15,48.3,100.72,,Mainly Clear
2012-07-08 16:00:00,24.5,7.7,34,22.0,24,48.3,100.72,,Mainly Clear
2012-07-08 17:00:00,24.2,7.8,35,29.0,26,48.3,100.7,,Mainly Clear
2012-07-08 18:00:00,23.6,8.3,38,32.0,20,48.3,100.69,,Mainly Clear
2012-07-08 19:00:00,22.2,8.5,41,31.0,19,48.3,100.72,,Mainly Clear
2012-07-08 20:00:00,20.3,8.4,46,31.0,11,48.3,100.74,,Clear
2012-07-08 21:00:00,19.8,8.0,46,32.0,9,25.0,100.8,,Clear
2012-07-08 22:00:00,17.9,8.1,53,30.0,7,25.0,100.81,,Clear
2012-07-08 23:00:00,17.1,8.4,57,29.0,9,25.0,100.85,,Clear
2012-07-09 00:00:00,16.0,8.9,63,32.0,13,25.0,100.83,,Clear
2012-07-09 01:00:00,14.4,9.0,70,31.0,9,25.0,100.84,,Clear
2012-07-09 02:00:00,14.9,9.1,68,34.0,9,25.0,100.86,,Clear
2012-07-09 03:00:00,13.2,9.0,76,33.0,9,25.0,100.88,,Mainly Clear
2012-07-09 04:00:00,13.5,8.9,74,33.0,9,25.0,100.91,,Mainly Clear
2012-07-09 05:00:00,12.8,9.4,80,32.0,7,24.1,100.98,,Mainly Clear
2012-07-09 06:00:00,16.1,9.6,65,31.0,13,48.3,101.07,,Mainly Clear
2012-07-09 07:00:00,17.8,8.7,55,30.0,11,48.3,101.1,,Clear
2012-07-09 08:00:00,18.2,8.1,52,29.0,11,48.3,101.13,,Clear
2012-07-09 09:00:00,19.2,7.9,48,31.0,9,48.3,101.13,,Clear
2012-07-09 10:00:00,19.9,7.5,45,30.0,17,48.3,101.12,,Clear
2012-07-09 11:00:00,21.4,7.9,42,30.0,20,48.3,101.09,,Clear
2012-07-09 12:00:00,22.2,7.1,38,32.0,13,48.3,101.07,,Clear
2012-07-09 13:00:00,23.1,7.9,38,30.0,19,48.3,101.04,,Mainly Clear
2012-07-09 14:00:00,24.3,6.5,32,28.0,22,48.3,101.01,,Mainly Clear
2012-07-09 15:00:00,24.4,5.3,29,29.0,17,48.3,101.0,,Mainly Clear
2012-07-09 16:00:00,24.5,4.7,28,28.0,15,48.3,100.99,,Mainly Clear
2012-07-09 17:00:00,24.2,5.3,29,30.0,11,48.3,100.98,,Mainly Clear
2012-07-09 18:00:00,23.6,6.9,34,30.0,13,48.3,101.0,,Mainly Clear
2012-07-09 19:00:00,22.3,7.2,38,31.0,13,48.3,101.01,,Mainly Clear
2012-07-09 20:00:00,19.5,7.9,47,28.0,7,48.3,101.02,,Clear
2012-07-09 21:00:00,19.9,8.1,46,26.0,6,25.0,101.05,,Mainly Clear
2012-07-09 22:00:00,17.6,9.0,57,27.0,4,25.0,101.04,,Clear
2012-07-09 23:00:00,16.3,9.6,64,27.0,6,25.0,101.05,,Mainly Clear
2012-07-10 00:00:00,18.2,11.2,64,24.0,7,25.0,101.04,,Clear
2012-07-10 01:00:00,18.7,9.4,55,23.0,13,25.0,101.04,,Clear
2012-07-10 02:00:00,17.0,9.8,63,22.0,7,25.0,101.06,,Clear
2012-07-10 03:00:00,16.6,11.0,69,23.0,9,25.0,101.06,,Clear
2012-07-10 04:00:00,16.4,12.4,77,23.0,11,24.1,101.11,,Clear
2012-07-10 05:00:00,16.6,11.7,73,23.0,9,48.3,101.15,,Mainly Clear
2012-07-10 06:00:00,17.1,12.3,73,24.0,9,48.3,101.19,,Mainly Clear
2012-07-10 07:00:00,19.3,11.8,62,23.0,9,48.3,101.22,,Mainly Clear
2012-07-10 08:00:00,20.4,13.7,65,21.0,15,48.3,101.22,,Mainly Clear
2012-07-10 09:00:00,22.3,12.9,55,31.0,9,48.3,101.24,,Mainly Clear
2012-07-10 10:00:00,23.6,11.6,47,27.0,9,48.3,101.23,,Mainly Clear
2012-07-10 11:00:00,25.0,10.7,41,27.0,15,48.3,101.21,,Mainly Clear
2012-07-10 12:00:00,25.9,9.4,35,25.0,26,48.3,101.15,,Mainly Clear
2012-07-10 13:00:00,25.8,8.5,33,25.0,22,48.3,101.14,,Mainly Clear
2012-07-10 14:00:00,27.0,10.7,36,25.0,19,48.3,101.11,,Mostly Cloudy
2012-07-10 15:00:00,26.5,11.2,38,32.0,19,48.3,101.09,,Mainly Clear
2012-07-10 16:00:00,26.1,10.6,38,29.0,13,48.3,101.09,,Mostly Cloudy
2012-07-10 17:00:00,26.5,10.3,36,31.0,13,48.3,101.1,,Mainly Clear
2012-07-10 18:00:00,25.6,9.1,35,32.0,19,48.3,101.13,,Mainly Clear
2012-07-10 19:00:00,23.9,10.1,42,33.0,13,48.3,101.18,,Mainly Clear
2012-07-10 20:00:00,21.5,9.5,46,34.0,11,48.3,101.26,,Clear
2012-07-10 21:00:00,21.9,7.7,40,36.0,11,25.0,101.34,,Mainly Clear
2012-07-10 22:00:00,20.2,6.6,41,35.0,7,25.0,101.37,,Clear
2012-07-10 23:00:00,17.7,7.8,52,35.0,9,25.0,101.43,,Clear
2012-07-11 00:00:00,18.5,6.5,45,35.0,7,25.0,101.45,,Clear
2012-07-11 01:00:00,15.5,8.2,62,,0,25.0,101.5,,Clear
2012-07-11 02:00:00,14.9,8.0,63,36.0,4,25.0,101.52,,Clear
2012-07-11 03:00:00,15.1,6.0,54,36.0,4,25.0,101.55,,Clear
2012-07-11 04:00:00,13.5,8.6,72,35.0,4,24.1,101.6,,Clear
2012-07-11 05:00:00,13.1,8.7,75,34.0,4,48.3,101.66,,Clear
2012-07-11 06:00:00,15.4,9.9,70,34.0,6,48.3,101.71,,Clear
2012-07-11 07:00:00,18.2,9.6,57,34.0,4,48.3,101.73,,Clear
2012-07-11 08:00:00,20.4,8.9,48,27.0,4,48.3,101.75,,Clear
2012-07-11 09:00:00,22.5,9.5,44,21.0,9,48.3,101.73,,Clear
2012-07-11 10:00:00,23.9,9.2,39,19.0,7,48.3,101.74,,Mainly Clear
2012-07-11 11:00:00,24.9,10.1,39,21.0,9,48.3,101.72,,Mainly Clear
2012-07-11 12:00:00,26.4,8.7,33,22.0,13,48.3,101.69,,Mainly Clear
2012-07-11 13:00:00,26.7,9.3,33,21.0,15,48.3,101.66,,Mainly Clear
2012-07-11 14:00:00,27.4,9.4,32,20.0,13,48.3,101.61,,Mostly Cloudy
2012-07-11 15:00:00,27.8,8.9,31,20.0,19,48.3,101.59,,Mostly Cloudy
2012-07-11 16:00:00,27.6,8.9,31,20.0,20,48.3,101.54,,Mostly Cloudy
2012-07-11 17:00:00,27.5,10.1,34,22.0,19,48.3,101.5,,Mostly Cloudy
2012-07-11 18:00:00,27.3,8.0,30,25.0,19,48.3,101.48,,Mostly Cloudy
2012-07-11 19:00:00,26.5,8.8,33,24.0,13,24.1,101.5,,Mostly Cloudy
2012-07-11 20:00:00,25.6,10.5,39,24.0,9,25.0,101.49,,Mainly Clear
2012-07-11 21:00:00,22.5,11.8,51,18.0,13,25.0,101.53,,Mainly Clear
2012-07-11 22:00:00,21.8,11.2,51,16.0,9,25.0,101.5,,Mainly Clear
2012-07-11 23:00:00,22.8,11.8,50,20.0,17,25.0,101.5,,Clear
2012-07-12 00:00:00,21.8,12.8,57,21.0,11,25.0,101.5,,Clear
2012-07-12 01:00:00,18.5,13.3,72,23.0,6,25.0,101.5,,Clear
2012-07-12 02:00:00,20.6,12.9,61,24.0,6,25.0,101.49,,Clear
2012-07-12 03:00:00,20.6,12.5,60,23.0,11,25.0,101.5,,Clear
2012-07-12 04:00:00,20.3,12.6,61,22.0,7,24.1,101.52,,Mainly Clear
2012-07-12 05:00:00,17.7,12.8,73,26.0,9,48.3,101.56,,Mainly Clear
2012-07-12 06:00:00,20.2,12.2,60,24.0,17,48.3,101.57,,Mainly Clear
2012-07-12 07:00:00,21.6,12.6,57,24.0,15,48.3,101.58,,Mainly Clear
